"DX_CODE_2","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"I70.591","I70591","Oth athscl nonaut bio bypass of the extremities, right leg","Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, right leg",45591503,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.592","I70592","Oth athscl nonaut bio bypass of the extremities, left leg","Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, left leg",45533490,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.593","I70593","Oth athscl nonaut bio bypass of the extrm, bilateral legs","Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, bilateral legs",45596240,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.598","I70598","Oth athscl nonaut bio bypass of the extrm, oth extremity","Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, other extremity",45557583,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.599","I70599","Oth athscl nonaut bio bypass of the extrm, unsp extremity","Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, unspecified extremity",45548069,"Other atherosclerosis of nonautologous biological bypass graft(s) of the extremities, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.6",NA,NA,NA,1569304,"Atherosclerosis of nonbiological bypass graft(s) of the extremities","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.60",NA,NA,NA,1569305,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.601","I70601","Unsp athscl nonbiol bypass of the extremities, right leg","Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, right leg",45533491,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.602","I70602","Unsp athscl nonbiol bypass of the extremities, left leg","Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, left leg",45552836,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.603","I70603","Unsp athscl nonbiol bypass of the extrm, bilateral legs","Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs",45591504,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.608","I70608","Unsp athscl nonbiol bypass of the extremities, oth extremity","Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity",45576912,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.609","I70609","Unsp athscl nonbiol bypass of the extrm, unsp extremity","Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity",45596241,"Unspecified atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.61",NA,NA,NA,1569306,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.611","I70611","Athscl nonbiol bypass of the extrm w intrmt claud, right leg","Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, right leg",45586617,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.612","I70612","Athscl nonbiol bypass of the extrm w intrmt claud, left leg","Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, left leg",45557584,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.613","I70613","Athscl nonbiol bypass of the extrm w intrmt claud, bi legs","Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, bilateral legs",45572126,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.618","I70618","Athscl nonbiol bypass of the extrm w intrmt claud, oth extrm","Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, other extremity",45548070,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.619","I70619","Athscl nonbiol bypass of extrm w intrmt claud, unsp extrm","Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",45538429,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with intermittent claudication, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.62",NA,NA,NA,1569307,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.621","I70621","Athscl nonbiol bypass of the extrm w rest pain, right leg","Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, right leg",45533492,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.622","I70622","Athscl nonbiol bypass of the extrm w rest pain, left leg","Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, left leg",45557585,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.623","I70623","Athscl nonbiol bypass of the extrm w rest pain, bi legs","Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, bilateral legs",45557586,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.628","I70628","Athscl nonbiol bypass of the extrm w rest pain, oth extrm","Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, other extremity",45557587,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.629","I70629","Athscl nonbiol bypass of the extrm w rest pain, unsp extrm","Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, unspecified extremity",45562398,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with rest pain, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.63",NA,NA,NA,1569308,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.631","I70631","Athscl nonbiol bypass of the right leg w ulceration of thigh","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of thigh",45538430,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of thigh","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.632","I70632","Athscl nonbiol bypass of the right leg w ulceration of calf","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of calf",45596242,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of calf","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.633","I70633","Athscl nonbiol bypass of the right leg w ulceration of ankle","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of ankle",45596243,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of ankle","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.634","I70634","Athscl nonbiol bypass of right leg w ulcer of heel and midft","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of heel and midfoot",45562399,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of heel and midfoot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.635","I70635","Athscl nonbiol bypass of the right leg w ulcer oth prt foot","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of foot",45538431,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of foot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.638","I70638","Athscl nonbiol bypass of right leg w ulcer oth prt low leg","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of lower leg",45543213,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of other part of lower leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.639","I70639","Athscl nonbiol bypass of the right leg w ulcer of unsp site","Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of unspecified site",45591505,"Atherosclerosis of nonbiological bypass graft(s) of the right leg with ulceration of unspecified site","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.64",NA,NA,NA,1569309,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.641","I70641","Athscl nonbiol bypass of the left leg w ulceration of thigh","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of thigh",45576913,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of thigh","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.642","I70642","Athscl nonbiol bypass of the left leg w ulceration of calf","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of calf",45562400,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of calf","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.643","I70643","Athscl nonbiol bypass of the left leg w ulceration of ankle","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of ankle",45533493,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of ankle","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.644","I70644","Athscl nonbiol bypass of left leg w ulcer of heel and midft","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of heel and midfoot",45591506,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of heel and midfoot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.645","I70645","Athscl nonbiol bypass of the left leg w ulcer oth prt foot","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of foot",45548071,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of foot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.648","I70648","Athscl nonbiol bypass of left leg w ulcer oth prt low leg","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of lower leg",45601077,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of other part of lower leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.649","I70649","Athscl nonbiol bypass of the left leg w ulcer of unsp site","Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of unspecified site",45591507,"Atherosclerosis of nonbiological bypass graft(s) of the left leg with ulceration of unspecified site","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.65","I7065","Athscl nonbiological bypass of extremity w ulceration","Atherosclerosis of nonbiological bypass graft(s) of other extremity with ulceration",45552837,"Atherosclerosis of nonbiological bypass graft(s) of other extremity with ulceration","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",TRUE
"I70.66",NA,NA,NA,1569310,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.661","I70661","Athscl nonbiol bypass of the extrm w gangrene, right leg","Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, right leg",45567218,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.662","I70662","Athscl nonbiol bypass of the extrm w gangrene, left leg","Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, left leg",45543214,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.663","I70663","Athscl nonbiol bypass of the extrm w gangrene, bi legs","Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, bilateral legs",45591508,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.668","I70668","Athscl nonbiol bypass of the extrm w gangrene, oth extremity","Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, other extremity",45586618,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.669","I70669","Athscl nonbiol bypass of the extrm w gangrene, unsp extrm","Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, unspecified extremity",45538432,"Atherosclerosis of nonbiological bypass graft(s) of the extremities with gangrene, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.69",NA,NA,NA,1569311,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.691","I70691","Oth athscl nonbiol bypass of the extremities, right leg","Other atherosclerosis of nonbiological bypass graft(s) of the extremities, right leg",45567219,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.692","I70692","Oth athscl nonbiological bypass of the extremities, left leg","Other atherosclerosis of nonbiological bypass graft(s) of the extremities, left leg",45591509,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.693","I70693","Oth athscl nonbiol bypass of the extremities, bilateral legs","Other atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs",45567220,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.698","I70698","Oth athscl nonbiol bypass of the extremities, oth extremity","Other atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity",45552838,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.699","I70699","Oth athscl nonbiol bypass of the extremities, unsp extremity","Other atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity",45591510,"Other atherosclerosis of nonbiological bypass graft(s) of the extremities, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.7",NA,NA,NA,1569312,"Atherosclerosis of other type of bypass graft(s) of the extremities","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.70",NA,NA,NA,1569313,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.701","I70701","Unsp athscl type of bypass of the extremities, right leg","Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, right leg",45605840,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.702","I70702","Unsp athscl type of bypass of the extremities, left leg","Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, left leg",45552839,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.703","I70703","Unsp athscl type of bypass of the extrm, bilateral legs","Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, bilateral legs",45548072,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.708","I70708","Unsp athscl type of bypass of the extremities, oth extremity","Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, other extremity",45576914,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.709","I70709","Unsp athscl type of bypass of the extrm, unsp extremity","Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, unspecified extremity",45605841,"Unspecified atherosclerosis of other type of bypass graft(s) of the extremities, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.71",NA,NA,NA,1569314,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.711","I70711","Athscl type of bypass of the extrm w intrmt claud, right leg","Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, right leg",45596244,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.712","I70712","Athscl type of bypass of the extrm w intrmt claud, left leg","Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, left leg",45538433,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.713","I70713","Athscl type of bypass of the extrm w intrmt claud, bi legs","Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs",45557588,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.718","I70718","Athscl type of bypass of the extrm w intrmt claud, oth extrm","Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, other extremity",45538434,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.719","I70719","Athscl type of bypass of extrm w intrmt claud, unsp extrm","Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity",45538435,"Atherosclerosis of other type of bypass graft(s) of the extremities with intermittent claudication, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.72",NA,NA,NA,1569315,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.721","I70721","Athscl type of bypass of the extrm w rest pain, right leg","Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, right leg",45605842,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.722","I70722","Athscl type of bypass of the extrm w rest pain, left leg","Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, left leg",45586619,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.723","I70723","Athscl type of bypass of the extrm w rest pain, bi legs","Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, bilateral legs",45586620,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.728","I70728","Athscl type of bypass of the extrm w rest pain, oth extrm","Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, other extremity",45538436,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.729","I70729","Athscl type of bypass of the extrm w rest pain, unsp extrm","Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, unspecified extremity",45581806,"Atherosclerosis of other type of bypass graft(s) of the extremities with rest pain, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.73",NA,NA,NA,1569316,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.731","I70731","Athscl type of bypass of the right leg w ulceration of thigh","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of thigh",45552840,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of thigh","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.732","I70732","Athscl type of bypass of the right leg w ulceration of calf","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of calf",45552841,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of calf","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.733","I70733","Athscl type of bypass of the right leg w ulceration of ankle","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of ankle",45533494,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of ankle","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.734","I70734","Athscl type of bypass of right leg w ulcer of heel and midft","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of heel and midfoot",45601078,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of heel and midfoot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.735","I70735","Athscl type of bypass of the right leg w ulcer oth prt foot","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of foot",45581807,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of foot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.738","I70738","Athscl type of bypass of right leg w ulcer oth prt low leg","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of lower leg",45572127,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of other part of lower leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.739","I70739","Athscl type of bypass of the right leg w ulcer of unsp site","Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of unspecified site",45552842,"Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of unspecified site","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.74",NA,NA,NA,1569317,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.741","I70741","Athscl type of bypass of the left leg w ulceration of thigh","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of thigh",45548073,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of thigh","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.742","I70742","Athscl type of bypass of the left leg w ulceration of calf","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of calf",45548074,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of calf","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.743","I70743","Athscl type of bypass of the left leg w ulceration of ankle","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of ankle",45586621,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of ankle","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.744","I70744","Athscl type of bypass of left leg w ulcer of heel and midft","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of heel and midfoot",45557589,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of heel and midfoot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.745","I70745","Athscl type of bypass of the left leg w ulcer oth prt foot","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of foot",45586622,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of foot","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.748","I70748","Athscl type of bypass of left leg w ulcer oth prt low leg","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of lower leg",45581808,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of other part of lower leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.749","I70749","Athscl type of bypass of the left leg w ulcer of unsp site","Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of unspecified site",45548075,"Atherosclerosis of other type of bypass graft(s) of the left leg with ulceration of unspecified site","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.75","I7075","Athscl type of bypass graft(s) of extremity w ulceration","Atherosclerosis of other type of bypass graft(s) of other extremity with ulceration",45596245,"Atherosclerosis of other type of bypass graft(s) of other extremity with ulceration","Condition","ICD10CM","5-char billing code","1970-01-01","2099-12-31",TRUE
"I70.76",NA,NA,NA,1569318,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.761","I70761","Athscl type of bypass of the extrm w gangrene, right leg","Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, right leg",45548076,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.762","I70762","Athscl type of bypass of the extrm w gangrene, left leg","Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, left leg",45538437,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, left leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.763","I70763","Athscl type of bypass of the extrm w gangrene, bi legs","Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, bilateral legs",45596246,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, bilateral legs","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.768","I70768","Athscl type of bypass of the extrm w gangrene, oth extremity","Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, other extremity",45576915,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, other extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.769","I70769","Athscl type of bypass of the extrm w gangrene, unsp extrm","Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, unspecified extremity",45543215,"Atherosclerosis of other type of bypass graft(s) of the extremities with gangrene, unspecified extremity","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
"I70.79",NA,NA,NA,1569319,"Other atherosclerosis of other type of bypass graft(s) of the extremities","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",TRUE
"I70.791","I70791","Oth athscl type of bypass of the extremities, right leg","Other atherosclerosis of other type of bypass graft(s) of the extremities, right leg",45586623,"Other atherosclerosis of other type of bypass graft(s) of the extremities, right leg","Condition","ICD10CM","6-char billing code","1970-01-01","2099-12-31",TRUE
