"DX_CODE_2","CODE","SHORT_DESCRIPTION","LONG_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"O35.FXX3","O35FXX3","Mat care oth fetl abnlt & damag, fetl ms anomal trunk, fts3","Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 3",37402928,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.FXX4","O35FXX4","Mat care oth fetl abnlt & damag, fetl ms anomal trunk, fts4","Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 4",37402929,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.FXX5","O35FXX5","Mat care oth fetl abnlt & damag, fetl ms anomal trunk, fts5","Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 5",37402930,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.FXX9","O35FXX9","Mat care oth fetl abnlt & damag, fetl ms anomal trunk, oth","Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, other fetus",37402931,"Maternal care for other (suspected) fetal abnormality and damage, fetal musculoskeletal anomalies of trunk, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.G",NA,NA,NA,37402932,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies","Condition","ICD10CM","4-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.GXX0","O35GXX0","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, unsp","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, not applicable or unspecified",37402933,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.GXX1","O35GXX1","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, fts1","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 1",37402934,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.GXX2","O35GXX2","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, fts2","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 2",37402935,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.GXX3","O35GXX3","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, fts3","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 3",37402936,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.GXX4","O35GXX4","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, fts4","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 4",37402937,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.GXX5","O35GXX5","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, fts5","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 5",37402938,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.GXX9","O35GXX9","Mat care oth fetl abnlt & damag, fetl upr extrm anomal, oth","Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, other fetus",37402939,"Maternal care for other (suspected) fetal abnormality and damage, fetal upper extremities anomalies, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.H",NA,NA,NA,37402940,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies","Condition","ICD10CM","4-char nonbill code","2022-10-01","2099-12-31",FALSE
"O35.HXX0","O35HXX0","Mat care oth fetl abnlt & damag, fetl low extrm anomal, unsp","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, not applicable or unspecified",37402941,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, not applicable or unspecified","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.HXX1","O35HXX1","Mat care oth fetl abnlt & damag, fetl low extrm anomal, fts1","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 1",37402942,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 1","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.HXX2","O35HXX2","Mat care oth fetl abnlt & damag, fetl low extrm anomal, fts2","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 2",37402943,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 2","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.HXX3","O35HXX3","Mat care oth fetl abnlt & damag, fetl low extrm anomal, fts3","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 3",37402944,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 3","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.HXX4","O35HXX4","Mat care oth fetl abnlt & damag, fetl low extrm anomal, fts4","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 4",37402945,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 4","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.HXX5","O35HXX5","Mat care oth fetl abnlt & damag, fetl low extrm anomal, fts5","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 5",37402946,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, fetus 5","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O35.HXX9","O35HXX9","Mat care oth fetl abnlt & damag, fetl low extrm anomal, oth","Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, other fetus",37402947,"Maternal care for other (suspected) fetal abnormality and damage, fetal lower extremities anomalies, other fetus","Condition","ICD10CM","7-char billing code","2022-10-01","2099-12-31",FALSE
"O36",NA,NA,NA,1571780,"Maternal care for other fetal problems","Condition","ICD10CM","3-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.0",NA,NA,NA,1571781,"Maternal care for rhesus isoimmunization","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.01",NA,NA,NA,1571782,"Maternal care for anti-D [Rh] antibodies","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.011",NA,NA,NA,10059,"Maternal care for anti-D [Rh] antibodies, first trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0110","O360110","Maternal care for anti-D antibodies, first trimester, unsp","Maternal care for anti-D [Rh] antibodies, first trimester, not applicable or unspecified",45596973,"Maternal care for anti-D [Rh] antibodies, first trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0111","O360111","Maternal care for anti-D antibodies, first tri, fetus 1","Maternal care for anti-D [Rh] antibodies, first trimester, fetus 1",45558262,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0112","O360112","Maternal care for anti-D antibodies, first tri, fetus 2","Maternal care for anti-D [Rh] antibodies, first trimester, fetus 2",45601823,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0113","O360113","Maternal care for anti-D antibodies, first tri, fetus 3","Maternal care for anti-D [Rh] antibodies, first trimester, fetus 3",45577599,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0114","O360114","Maternal care for anti-D antibodies, first tri, fetus 4","Maternal care for anti-D [Rh] antibodies, first trimester, fetus 4",45582502,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0115","O360115","Maternal care for anti-D antibodies, first tri, fetus 5","Maternal care for anti-D [Rh] antibodies, first trimester, fetus 5",45596974,"Maternal care for anti-D [Rh] antibodies, first trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0119","O360119","Maternal care for anti-D antibodies, first trimester, oth","Maternal care for anti-D [Rh] antibodies, first trimester, other fetus",45582503,"Maternal care for anti-D [Rh] antibodies, first trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.012",NA,NA,NA,10060,"Maternal care for anti-D [Rh] antibodies, second trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0120","O360120","Maternal care for anti-D antibodies, second trimester, unsp","Maternal care for anti-D [Rh] antibodies, second trimester, not applicable or unspecified",45543970,"Maternal care for anti-D [Rh] antibodies, second trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0121","O360121","Maternal care for anti-D antibodies, second tri, fetus 1","Maternal care for anti-D [Rh] antibodies, second trimester, fetus 1",45596975,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0122","O360122","Maternal care for anti-D antibodies, second tri, fetus 2","Maternal care for anti-D [Rh] antibodies, second trimester, fetus 2",45567929,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0123","O360123","Maternal care for anti-D antibodies, second tri, fetus 3","Maternal care for anti-D [Rh] antibodies, second trimester, fetus 3",45582504,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0124","O360124","Maternal care for anti-D antibodies, second tri, fetus 4","Maternal care for anti-D [Rh] antibodies, second trimester, fetus 4",45539146,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0125","O360125","Maternal care for anti-D antibodies, second tri, fetus 5","Maternal care for anti-D [Rh] antibodies, second trimester, fetus 5",45563114,"Maternal care for anti-D [Rh] antibodies, second trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0129","O360129","Maternal care for anti-D antibodies, second trimester, oth","Maternal care for anti-D [Rh] antibodies, second trimester, other fetus",45539147,"Maternal care for anti-D [Rh] antibodies, second trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.013",NA,NA,NA,10061,"Maternal care for anti-D [Rh] antibodies, third trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0130","O360130","Maternal care for anti-D antibodies, third trimester, unsp","Maternal care for anti-D [Rh] antibodies, third trimester, not applicable or unspecified",45572818,"Maternal care for anti-D [Rh] antibodies, third trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0131","O360131","Maternal care for anti-D antibodies, third tri, fetus 1","Maternal care for anti-D [Rh] antibodies, third trimester, fetus 1",45572819,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0132","O360132","Maternal care for anti-D antibodies, third tri, fetus 2","Maternal care for anti-D [Rh] antibodies, third trimester, fetus 2",45553520,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0133","O360133","Maternal care for anti-D antibodies, third tri, fetus 3","Maternal care for anti-D [Rh] antibodies, third trimester, fetus 3",45563115,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0134","O360134","Maternal care for anti-D antibodies, third tri, fetus 4","Maternal care for anti-D [Rh] antibodies, third trimester, fetus 4",45567930,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0135","O360135","Maternal care for anti-D antibodies, third tri, fetus 5","Maternal care for anti-D [Rh] antibodies, third trimester, fetus 5",45592235,"Maternal care for anti-D [Rh] antibodies, third trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0139","O360139","Maternal care for anti-D antibodies, third trimester, oth","Maternal care for anti-D [Rh] antibodies, third trimester, other fetus",45601824,"Maternal care for anti-D [Rh] antibodies, third trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.019",NA,NA,NA,10062,"Maternal care for anti-D [Rh] antibodies, unspecified trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0190","O360190","Maternal care for anti-D antibodies, unsp trimester, unsp","Maternal care for anti-D [Rh] antibodies, unspecified trimester, not applicable or unspecified",45601825,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0191","O360191","Maternal care for anti-D antibodies, unsp trimester, fetus 1","Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 1",45577600,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0192","O360192","Maternal care for anti-D antibodies, unsp trimester, fetus 2","Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 2",45563116,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0193","O360193","Maternal care for anti-D antibodies, unsp trimester, fetus 3","Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 3",45601826,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0194","O360194","Maternal care for anti-D antibodies, unsp trimester, fetus 4","Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 4",45558263,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0195","O360195","Maternal care for anti-D antibodies, unsp trimester, fetus 5","Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 5",45558264,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0199","O360199","Maternal care for anti-D antibodies, unsp trimester, oth","Maternal care for anti-D [Rh] antibodies, unspecified trimester, other fetus",45601827,"Maternal care for anti-D [Rh] antibodies, unspecified trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.09",NA,NA,NA,1571783,"Maternal care for other rhesus isoimmunization","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.091",NA,NA,NA,10063,"Maternal care for other rhesus isoimmunization, first trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0910","O360910","Maternal care for oth rhesus isoimmun, first trimester, unsp","Maternal care for other rhesus isoimmunization, first trimester, not applicable or unspecified",45548761,"Maternal care for other rhesus isoimmunization, first trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0911","O360911","Maternal care for oth rhesus isoimmun, first tri, fetus 1","Maternal care for other rhesus isoimmunization, first trimester, fetus 1",45572820,"Maternal care for other rhesus isoimmunization, first trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0912","O360912","Maternal care for oth rhesus isoimmun, first tri, fetus 2","Maternal care for other rhesus isoimmunization, first trimester, fetus 2",45577601,"Maternal care for other rhesus isoimmunization, first trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0913","O360913","Maternal care for oth rhesus isoimmun, first tri, fetus 3","Maternal care for other rhesus isoimmunization, first trimester, fetus 3",45567931,"Maternal care for other rhesus isoimmunization, first trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0914","O360914","Maternal care for oth rhesus isoimmun, first tri, fetus 4","Maternal care for other rhesus isoimmunization, first trimester, fetus 4",45567932,"Maternal care for other rhesus isoimmunization, first trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0915","O360915","Maternal care for oth rhesus isoimmun, first tri, fetus 5","Maternal care for other rhesus isoimmunization, first trimester, fetus 5",45534231,"Maternal care for other rhesus isoimmunization, first trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0919","O360919","Maternal care for oth rhesus isoimmun, first trimester, oth","Maternal care for other rhesus isoimmunization, first trimester, other fetus",45563117,"Maternal care for other rhesus isoimmunization, first trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.092",NA,NA,NA,10064,"Maternal care for other rhesus isoimmunization, second trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0920","O360920","Maternal care for oth rhesus isoimmun, second tri, unsp","Maternal care for other rhesus isoimmunization, second trimester, not applicable or unspecified",45567933,"Maternal care for other rhesus isoimmunization, second trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0921","O360921","Maternal care for oth rhesus isoimmun, second tri, fetus 1","Maternal care for other rhesus isoimmunization, second trimester, fetus 1",45543971,"Maternal care for other rhesus isoimmunization, second trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0922","O360922","Maternal care for oth rhesus isoimmun, second tri, fetus 2","Maternal care for other rhesus isoimmunization, second trimester, fetus 2",45601828,"Maternal care for other rhesus isoimmunization, second trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0923","O360923","Maternal care for oth rhesus isoimmun, second tri, fetus 3","Maternal care for other rhesus isoimmunization, second trimester, fetus 3",45563118,"Maternal care for other rhesus isoimmunization, second trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0924","O360924","Maternal care for oth rhesus isoimmun, second tri, fetus 4","Maternal care for other rhesus isoimmunization, second trimester, fetus 4",45596976,"Maternal care for other rhesus isoimmunization, second trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0925","O360925","Maternal care for oth rhesus isoimmun, second tri, fetus 5","Maternal care for other rhesus isoimmunization, second trimester, fetus 5",45539148,"Maternal care for other rhesus isoimmunization, second trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0929","O360929","Maternal care for oth rhesus isoimmun, second trimester, oth","Maternal care for other rhesus isoimmunization, second trimester, other fetus",45534232,"Maternal care for other rhesus isoimmunization, second trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.093",NA,NA,NA,10065,"Maternal care for other rhesus isoimmunization, third trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0930","O360930","Maternal care for oth rhesus isoimmun, third trimester, unsp","Maternal care for other rhesus isoimmunization, third trimester, not applicable or unspecified",45572821,"Maternal care for other rhesus isoimmunization, third trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0931","O360931","Maternal care for oth rhesus isoimmun, third tri, fetus 1","Maternal care for other rhesus isoimmunization, third trimester, fetus 1",45577602,"Maternal care for other rhesus isoimmunization, third trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0932","O360932","Maternal care for oth rhesus isoimmun, third tri, fetus 2","Maternal care for other rhesus isoimmunization, third trimester, fetus 2",45558265,"Maternal care for other rhesus isoimmunization, third trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0933","O360933","Maternal care for oth rhesus isoimmun, third tri, fetus 3","Maternal care for other rhesus isoimmunization, third trimester, fetus 3",45563119,"Maternal care for other rhesus isoimmunization, third trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0934","O360934","Maternal care for oth rhesus isoimmun, third tri, fetus 4","Maternal care for other rhesus isoimmunization, third trimester, fetus 4",45539149,"Maternal care for other rhesus isoimmunization, third trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0935","O360935","Maternal care for oth rhesus isoimmun, third tri, fetus 5","Maternal care for other rhesus isoimmunization, third trimester, fetus 5",45534233,"Maternal care for other rhesus isoimmunization, third trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0939","O360939","Maternal care for oth rhesus isoimmun, third trimester, oth","Maternal care for other rhesus isoimmunization, third trimester, other fetus",45601829,"Maternal care for other rhesus isoimmunization, third trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.099",NA,NA,NA,10066,"Maternal care for other rhesus isoimmunization, unspecified trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.0990","O360990","Maternal care for oth rhesus isoimmun, unsp trimester, unsp","Maternal care for other rhesus isoimmunization, unspecified trimester, not applicable or unspecified",45606588,"Maternal care for other rhesus isoimmunization, unspecified trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0991","O360991","Maternal care for oth rhesus isoimmun, unsp tri, fetus 1","Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 1",45582505,"Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0992","O360992","Maternal care for oth rhesus isoimmun, unsp tri, fetus 2","Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 2",45587328,"Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0993","O360993","Maternal care for oth rhesus isoimmun, unsp tri, fetus 3","Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 3",45577603,"Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0994","O360994","Maternal care for oth rhesus isoimmun, unsp tri, fetus 4","Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 4",45534234,"Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0995","O360995","Maternal care for oth rhesus isoimmun, unsp tri, fetus 5","Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 5",45539150,"Maternal care for other rhesus isoimmunization, unspecified trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.0999","O360999","Maternal care for oth rhesus isoimmun, unsp trimester, oth","Maternal care for other rhesus isoimmunization, unspecified trimester, other fetus",45558266,"Maternal care for other rhesus isoimmunization, unspecified trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1",NA,NA,NA,1571784,"Maternal care for other isoimmunization","Condition","ICD10CM","4-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.11",NA,NA,NA,1571785,"Maternal care for Anti-A sensitization","Condition","ICD10CM","5-char nonbill code","2012-01-01","2099-12-31",FALSE
"O36.111",NA,NA,NA,10067,"Maternal care for Anti-A sensitization, first trimester","Observation","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.1110","O361110","Maternal care for Anti-A sensitization, first tri, unsp","Maternal care for Anti-A sensitization, first trimester, not applicable or unspecified",45582506,"Maternal care for Anti-A sensitization, first trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1111","O361111","Maternal care for Anti-A sensitization, first tri, fetus 1","Maternal care for Anti-A sensitization, first trimester, fetus 1",45553521,"Maternal care for Anti-A sensitization, first trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1112","O361112","Maternal care for Anti-A sensitization, first tri, fetus 2","Maternal care for Anti-A sensitization, first trimester, fetus 2",45567934,"Maternal care for Anti-A sensitization, first trimester, fetus 2","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1113","O361113","Maternal care for Anti-A sensitization, first tri, fetus 3","Maternal care for Anti-A sensitization, first trimester, fetus 3",45543972,"Maternal care for Anti-A sensitization, first trimester, fetus 3","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1114","O361114","Maternal care for Anti-A sensitization, first tri, fetus 4","Maternal care for Anti-A sensitization, first trimester, fetus 4",45563120,"Maternal care for Anti-A sensitization, first trimester, fetus 4","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1115","O361115","Maternal care for Anti-A sensitization, first tri, fetus 5","Maternal care for Anti-A sensitization, first trimester, fetus 5",45548762,"Maternal care for Anti-A sensitization, first trimester, fetus 5","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1119","O361119","Maternal care for Anti-A sensitization, first trimester, oth","Maternal care for Anti-A sensitization, first trimester, other fetus",45534235,"Maternal care for Anti-A sensitization, first trimester, other fetus","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.112",NA,NA,NA,10068,"Maternal care for Anti-A sensitization, second trimester","Condition","ICD10CM","6-char nonbill code","2014-01-01","2099-12-31",FALSE
"O36.1120","O361120","Maternal care for Anti-A sensitization, second tri, unsp","Maternal care for Anti-A sensitization, second trimester, not applicable or unspecified",45596977,"Maternal care for Anti-A sensitization, second trimester, not applicable or unspecified","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
"O36.1121","O361121","Maternal care for Anti-A sensitization, second tri, fetus 1","Maternal care for Anti-A sensitization, second trimester, fetus 1",45563121,"Maternal care for Anti-A sensitization, second trimester, fetus 1","Condition","ICD10CM","7-char billing code","1970-01-01","2099-12-31",FALSE
