"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE"
"202.03","20203","Nodular lymphoma, intra-abdominal lymph nodes","Nodular lymphoma abdom",44821748,"Nodular lymphoma, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.04","20204","Nodular lymphoma, lymph nodes of axilla and upper limb","Nodular lymphoma axilla",44827578,"Nodular lymphoma, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.05","20205","Nodular lymphoma, lymph nodes of inguinal region and lower limb","Nodular lymphoma inguin",44835703,"Nodular lymphoma, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.06","20206","Nodular lymphoma, intrapelvic lymph nodes","Nodular lymphoma pelvic",44821749,"Nodular lymphoma, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.07","20207","Nodular lymphoma, spleen","Nodular lymphoma spleen",44828753,"Nodular lymphoma, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.08","20208","Nodular lymphoma, lymph nodes of multiple sites","Nodular lymphoma mult",44821750,"Nodular lymphoma, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.1",NA,NA,NA,44827579,"Mycosis fungoides","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.10","20210","Mycosis fungoides, unspecified site, extranodal and solid organ sites","Mycs fng unsp xtrndl org",44829839,"Mycosis fungoides, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.11","20211","Mycosis fungoides, lymph nodes of head, face, and neck","Mycosis fungoides head",44834512,"Mycosis fungoides, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.12","20212","Mycosis fungoides, intrathoracic lymph nodes","Mycosis fungoides thorax",44833326,"Mycosis fungoides, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.13","20213","Mycosis fungoides, intra-abdominal lymph nodes","Mycosis fungoides abdom",44831000,"Mycosis fungoides, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.14","20214","Mycosis fungoides, lymph nodes of axilla and upper limb","Mycosis fungoides axilla",44820636,"Mycosis fungoides, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.15","20215","Mycosis fungoides, lymph nodes of inguinal region and lower limb","Mycosis fungoides inguin",44832147,"Mycosis fungoides, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.16","20216","Mycosis fungoides, intrapelvic lymph nodes","Mycosis fungoides pelvic",44819459,"Mycosis fungoides, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.17","20217","Mycosis fungoides, spleen","Mycosis fungoides spleen",44822901,"Mycosis fungoides, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.18","20218","Mycosis fungoides, lymph nodes of multiple sites","Mycosis fungoides mult",44836868,"Mycosis fungoides, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.2",NA,NA,NA,44832148,"Sezary's disease","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.20","20220","Sezary's disease, unspecified site, extranodal and solid organ sites","Szry dis unsp xtrndl org",44825225,"Sezary's disease, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.21","20221","Sezary's disease, lymph nodes of head, face, and neck","Sezary's disease head",44832149,"Sezary's disease, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.22","20222","Sezary's disease, intrathoracic lymph nodes","Sezary's disease thorax",44835704,"Sezary's disease, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.23","20223","Sezary's disease, intra-abdominal lymph nodes","Sezary's disease abdom",44821751,"Sezary's disease, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.24","20224","Sezary's disease, lymph nodes of axilla and upper limb","Sezary's disease axilla",44821752,"Sezary's disease, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.25","20225","Sezary's disease, lymph nodes of inguinal region and lower limb","Sezary's disease inguin",44827580,"Sezary's disease, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.26","20226","Sezary's disease, intrapelvic lymph nodes","Sezary's disease pelvic",44821753,"Sezary's disease, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.27","20227","Sezary's disease, spleen","Sezary's disease spleen",44833327,"Sezary's disease, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.28","20228","Sezary's disease, lymph nodes of multiple sites","Sezary's disease mult",44820637,"Sezary's disease, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.3",NA,NA,NA,44826425,"Malignant histiocytosis","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.30","20230","Malignant histiocytosis, unspecified site, extranodal and solid organ sites","Mlg hist unsp xtrndl org",44829840,"Malignant histiocytosis, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.31","20231","Malignant histiocytosis, lymph nodes of head, face, and neck","Mal histiocytosis head",44831001,"Malignant histiocytosis, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.32","20232","Malignant histiocytosis, intrathoracic lymph nodes","Mal histiocytosis thorax",44834513,"Malignant histiocytosis, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.33","20233","Malignant histiocytosis, intra-abdominal lymph nodes","Mal histiocytosis abdom",44831002,"Malignant histiocytosis, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.34","20234","Malignant histiocytosis, lymph nodes of axilla and upper limb","Mal histiocytosis axilla",44825226,"Malignant histiocytosis, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.35","20235","Malignant histiocytosis, lymph nodes of inguinal region and lower limb","Mal histiocytosis inguin",44822902,"Malignant histiocytosis, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.36","20236","Malignant histiocytosis, intrapelvic lymph nodes","Mal histiocytosis pelvic",44831003,"Malignant histiocytosis, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.37","20237","Malignant histiocytosis, spleen","Mal histiocytosis spleen",44820638,"Malignant histiocytosis, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.38","20238","Malignant histiocytosis, lymph nodes of multiple sites","Mal histiocytosis mult",44832150,"Malignant histiocytosis, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.4",NA,NA,NA,44835705,"Leukemic reticuloendotheliosis","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.40","20240","Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites","Lk rtctl unsp xtrndl org",44822903,"Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.41","20241","Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck","Hairy-cell leukem head",44832151,"Leukemic reticuloendotheliosis, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.42","20242","Leukemic reticuloendotheliosis, intrathoracic lymph nodes","Hairy-cell leukem thorax",44829841,"Leukemic reticuloendotheliosis, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.43","20243","Leukemic reticuloendotheliosis, intra-abdominal lymph nodes","Hairy-cell leukem abdom",44819460,"Leukemic reticuloendotheliosis, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.44","20244","Leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm","Hairy-cell leukem axilla",44826426,"Leukemic reticuloendotheliosis, lymph nodes of axilla and upper arm","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.45","20245","Leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb","Hairy-cell leukem inguin",44822904,"Leukemic reticuloendotheliosis, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.46","20246","Leukemic reticuloendotheliosis, intrapelvic lymph nodes","Hairy-cell leukem pelvic",44819461,"Leukemic reticuloendotheliosis, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.47","20247","Leukemic reticuloendotheliosis, spleen","Hairy-cell leukem spleen",44828754,"Leukemic reticuloendotheliosis, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.48","20248","Leukemic reticuloendotheliosis, lymph nodes of multiple sites","Hairy-cell leukem mult",44832152,"Leukemic reticuloendotheliosis, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.5",NA,NA,NA,44819462,"Letterer-Siwe disease","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.50","20250","Letterer-siwe disease, unspecified site, extranodal and solid organ sites","Ltr-siwe unsp xtrndl org",44831004,"Letterer-siwe disease, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.51","20251","Letterer-siwe disease, lymph nodes of head, face, and neck","Letterer-siwe dis head",44831005,"Letterer-siwe disease, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.52","20252","Letterer-siwe disease, intrathoracic lymph nodes","Letterer-siwe dis thorax",44824049,"Letterer-siwe disease, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.53","20253","Letterer-siwe disease, intra-abdominal lymph nodes","Letterer-siwe dis abdom",44829842,"Letterer-siwe disease, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.54","20254","Letterer-siwe disease, lymph nodes of axilla and upper limb","Letterer-siwe dis axilla",44833328,"Letterer-siwe disease, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.55","20255","Letterer-siwe disease, lymph nodes of inguinal region and lower limb","Letterer-siwe dis inguin",44826427,"Letterer-siwe disease, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.56","20256","Letterer-siwe disease, intrapelvic lymph nodes","Letterer-siwe dis pelvic",44820639,"Letterer-siwe disease, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.57","20257","Letterer-siwe disease, spleen","Letterer-siwe dis spleen",44821754,"Letterer-siwe disease, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.58","20258","Letterer-siwe disease, lymph nodes of multiple sites","Letterer-siwe dis mult",44836869,"Letterer-siwe disease, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.6",NA,NA,NA,44831006,"Malignant mast cell tumors","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.60","20260","Malignant mast cell tumors, unspecified site, extranodal and solid organ sites","Mlg mast unsp xtrndl org",44824050,"Malignant mast cell tumors, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.61","20261","Malignant mast cell tumors, lymph nodes of head, face, and neck","Mal mastocytosis head",44833329,"Malignant mast cell tumors, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.62","20262","Malignant mast cell tumors, intrathoracic lymph nodes","Mal mastocytosis thorax",44835706,"Malignant mast cell tumors, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.63","20263","Malignant mast cell tumors, intra-abdominal lymph nodes","Mal mastocytosis abdom",44831007,"Malignant mast cell tumors, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.64","20264","Malignant mast cell tumors, lymph nodes of axilla and upper limb","Mal mastocytosis axilla",44834514,"Malignant mast cell tumors, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.65","20265","Malignant mast cell tumors, lymph nodes of inguinal region and lower limb","Mal mastocytosis inguin",44832153,"Malignant mast cell tumors, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.66","20266","Malignant mast cell tumors, intrapelvic lymph nodes","Mal mastocytosis pelvic",44831008,"Malignant mast cell tumors, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.67","20267","Malignant mast cell tumors, spleen","Mal mastocytosis spleen",44831009,"Malignant mast cell tumors, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.68","20268","Malignant mast cell tumors, lymph nodes of multiple sites","Mal mastocytosis mult",44826428,"Malignant mast cell tumors, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.7",NA,NA,NA,44828755,"Peripheral T-cell lymphoma","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.70","20270","Peripheral T cell lymphoma, unspecified site, extranodal and solid organ sites","Periph T cell lym xtrndl",44833330,"Peripheral T cell lymphoma, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.71","20271","Peripheral T cell lymphoma, lymph nodes of head, face, and neck","Periph T cell lymph head",44835707,"Peripheral T cell lymphoma, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.72","20272","Peripheral T cell lymphoma, intrathoracic lymph nodes","Periph T cell lym thorax",44833331,"Peripheral T cell lymphoma, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.73","20273","Peripheral T cell lymphoma, intra-abdominal lymph nodes","Periph T cell lym abdom",44824051,"Peripheral T cell lymphoma, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.74","20274","Peripheral T cell lymphoma, lymph nodes of axilla and upper limb","Periph T cell lym axilla",44831010,"Peripheral T cell lymphoma, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.75","20275","Peripheral T cell lymphoma, lymph nodes of inguinal region and lower limb","Periph T cell lym inguin",44822905,"Peripheral T cell lymphoma, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.76","20276","Peripheral T cell lymphoma, intrapelvic lymph nodes","Periph T cell lym pelvic",44827581,"Peripheral T cell lymphoma, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.77","20277","Peripheral T cell lymphoma, spleen","Periph T cell lym spleen",44833332,"Peripheral T cell lymphoma, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.78","20278","Peripheral T cell lymphoma, lymph nodes of multiple sites","Periph T cell lym multip",44826429,"Peripheral T cell lymphoma, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.8",NA,NA,NA,44829843,"Other malignant lymphomas","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.80","20280","Other malignant lymphomas, unspecified site, extranodal and solid organ sites","Oth lymp unsp xtrndl org",44835708,"Other malignant lymphomas, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.81","20281","Other malignant lymphomas, lymph nodes of head, face, and neck","Lymphomas NEC head",44835709,"Other malignant lymphomas, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.82","20282","Other malignant lymphomas, intrathoracic lymph nodes","Lymphomas NEC thorax",44836870,"Other malignant lymphomas, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.83","20283","Other malignant lymphomas, intra-abdominal lymph nodes","Lymphomas NEC abdom",44832154,"Other malignant lymphomas, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.84","20284","Other malignant lymphomas, lymph nodes of axilla and upper limb","Lymphomas NEC axilla",44824052,"Other malignant lymphomas, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.85","20285","Other malignant lymphomas, lymph nodes of inguinal region and lower limb","Lymphomas NEC inguin",44822906,"Other malignant lymphomas, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.86","20286","Other malignant lymphomas, intrapelvic lymph nodes","Lymphomas NEC pelvic",44819463,"Other malignant lymphomas, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.87","20287","Other malignant lymphomas, spleen","Lymphomas NEC spleen",44835710,"Other malignant lymphomas, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.88","20288","Other malignant lymphomas, lymph nodes of multiple sites","Lymphomas NEC mult",44831011,"Other malignant lymphomas, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.9",NA,NA,NA,44825227,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"202.90","20290","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites","Unsp lym unsp xtrndl org",44834515,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, unspecified site, extranodal and solid organ sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.91","20291","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of head, face, and neck","Lymphoid mal NEC head",44833333,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of head, face, and neck","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.92","20292","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrathoracic lymph nodes","Lymphoid mal NEC thorax",44820640,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrathoracic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.93","20293","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intra-abdominal lymph nodes","Lymphoid mal NEC abdom",44825228,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intra-abdominal lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.94","20294","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of axilla and upper limb","Lymphoid mal NEC axilla",44831012,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of axilla and upper limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.95","20295","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb","Lymphoid mal NEC inguin",44821755,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of inguinal region and lower limb","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.96","20296","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrapelvic lymph nodes","Lymphoid mal NEC pelvic",44835711,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, intrapelvic lymph nodes","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.97","20297","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, spleen","Lymphoid mal NEC spleen",44834516,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, spleen","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"202.98","20298","Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of multiple sites","Lymphoid mal NEC mult",44828756,"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue, lymph nodes of multiple sites","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203",NA,NA,NA,44827582,"Multiple myeloma and immunoproliferative neoplasms","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"203.0",NA,NA,NA,44833334,"Multiple myeloma","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"203.00","20300","Multiple myeloma, without mention of having achieved remission","Mult mye w/o achv rmson",44833335,"Multiple myeloma, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.01","20301","Multiple myeloma, in remission","Mult myelm w remission",44827583,"Multiple myeloma, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.02","20302","Multiple myeloma, in relapse","Mult myeloma in relapse",44825229,"Multiple myeloma, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.1",NA,NA,NA,44821756,"Plasma cell leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"203.10","20310","Plasma cell leukemia, without mention of having achieved remission","Pls cl leu w/o achv rmsn",44821757,"Plasma cell leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.11","20311","Plasma cell leukemia, in remission","Plsm cell leuk w rmson",44825230,"Plasma cell leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.12","20312","Plasma cell leukemia, in relapse","Plsm cel leuk in relapse",44820641,"Plasma cell leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.8",NA,NA,NA,44835712,"Other immunoproliferative neoplasms","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"203.80","20380","Other immunoproliferative neoplasms, without mention of having achieved remission","Oth imno npl wo ach rmsn",44819464,"Other immunoproliferative neoplasms, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.81","20381","Other immunoproliferative neoplasms, in remission","Oth imnprfl npl w rmsn",44834517,"Other immunoproliferative neoplasms, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"203.82","20382","Other immunoproliferative neoplasms, in relapse","Oth imnprlf neo-relapse",44834518,"Other immunoproliferative neoplasms, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204",NA,NA,NA,44821758,"Lymphoid leukemia","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"204.0",NA,NA,NA,44821759,"Lymphoid leukemia, acute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"204.00","20400","Acute lymphoid leukemia, without mention of having achieved remission","Ac lym leuk wo achv rmsn",44829844,"Acute lymphoid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.01","20401","Acute lymphoid leukemia, in remission","Act lym leuk w rmsion",44821760,"Acute lymphoid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.02","20402","Acute lymphoid leukemia, in relapse","Act lymp leuk in relapse",44822907,"Acute lymphoid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.1",NA,NA,NA,44831013,"Lymphoid leukemia, chronic","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"204.10","20410","Chronic lymphoid leukemia, without mention of having achieved remission","Ch lym leuk wo achv rmsn",44834519,"Chronic lymphoid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.11","20411","Chronic lymphoid leukemia, in remission","Chr lym leuk w rmsion",44825231,"Chronic lymphoid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.12","20412","Chronic lymphoid leukemia, in relapse","Chr lymp leuk in relapse",44821761,"Chronic lymphoid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.2",NA,NA,NA,44833336,"Lymphoid leukemia, subacute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"204.20","20420","Subacute lymphoid leukemia, without mention of having achieved remission","Sbac lym leu wo ach rmsn",44822908,"Subacute lymphoid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.21","20421","Subacute lymphoid leukemia, in remission","Sbac lym leuk w rmsion",44833337,"Subacute lymphoid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.22","20422","Subacute lymphoid leukemia, in relapse","Sbac lym leuk in relapse",44831014,"Subacute lymphoid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.8",NA,NA,NA,44824053,"Other lymphoid leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"204.80","20480","Other lymphoid leukemia, without mention of having achieved remission","Oth lym leu wo achv rmsn",44831015,"Other lymphoid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.81","20481","Other lymphoid leukemia, in remission","Oth lym leuk w rmsion",44832155,"Other lymphoid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.82","20482","Other lymphoid leukemia, in relapse","Oth lym leuk in relapse",44833338,"Other lymphoid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.9",NA,NA,NA,44820642,"Unspecified lymphoid leukemia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
"204.90","20490","Unspecified lymphoid leukemia, without mention of having achieved remission","Uns lym leu wo ach rmsn",44820643,"Unspecified lymphoid leukemia, without mention of having achieved remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.91","20491","Unspecified lymphoid leukemia, in remission","Uns lym leuk w rmsion",44831016,"Unspecified lymphoid leukemia, in remission","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"204.92","20492","Unspecified lymphoid leukemia, in relapse","Lymp leuk NOS relapse",44820644,"Unspecified lymphoid leukemia, in relapse","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31"
"205",NA,NA,NA,44825232,"Myeloid leukemia","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31"
"205.0",NA,NA,NA,44820645,"Myeloid leukemia, acute","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31"
