"DX_CODE_2","CODE","LONG_DESCRIPTION","SHORT_DESCRIPTION","CONCEPT_ID","CONCEPT_NAME","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","START_DATE","END_DATE","PREV_DOC_FLAG"
"659.33","65933","Generalized infection during labor, antepartum condition or complication","Septicem in labor-antepa",44819896,"Generalized infection during labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.4",NA,NA,NA,44825616,"Grand multiparity, with current pregnancy","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"659.40","65940","Grand multiparity, unspecified as to episode of care or not applicable","Grand multiparity-unspec",44829138,"Grand multiparity, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.41","65941","Grand multiparity, delivered, with or without mention of antepartum condition","Grand multiparity-deliv",44830250,"Grand multiparity, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.43","65943","Grand multiparity, antepartum condition or complication","Grand multiparity-antepa",44823274,"Grand multiparity, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.5",NA,NA,NA,44833759,"Elderly primigravida","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"659.50","65950","Elderly primigravida, unspecified as to episode of care or not applicable","Elderly primigravid-unsp",44831416,"Elderly primigravida, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.51","65951","Elderly primigravida, delivered, with or without mention of antepartum condition","Elderly primigravida-del",44827966,"Elderly primigravida, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.53","65953","Elderly primigravida, antepartum condition or complication","Elder primigravid-antepa",44831417,"Elderly primigravida, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.6",NA,NA,NA,44833760,"Elderly multigravida","Observation","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"659.60","65960","Elderly multigravida, unspecified as to episode of care or not applicable","Elderly multigravida-uns",44821050,"Elderly multigravida, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.61","65961","Elderly multigravida, delivered with or without mention of antepartum condition","Elderly multigravida-del",44829139,"Elderly multigravida, delivered with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.63","65963","Elderly multigravida, antepartum condition or complication","Elderly multigravd-antep",44836107,"Elderly multigravida, antepartum condition or complication","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.7",NA,NA,NA,44831418,"Abnormality in fetal heart rate or rhythm","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"659.70","65970","Abnormality in fetal heart rate or rhythm, unspecified as to episode of care or not applicable","Abn ftl hrt rate/rhy-uns",44833761,"Abnormality in fetal heart rate or rhythm, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.71","65971","Abnormality in fetal heart rate or rhythm, delivered, with or without mention of antepartum condition","Abn ftl hrt rate/rhy-del",44826807,"Abnormality in fetal heart rate or rhythm, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.73","65973","Abnormality in fetal heart rate or rhythm, antepartum condition or complication","Abn ftl hrt rate/rhy-ant",44831419,"Abnormality in fetal heart rate or rhythm, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.8",NA,NA,NA,44822133,"Other specified indications for care or intervention related to labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"659.80","65980","Other specified indications for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable","Complic labor NEC-unsp",44819897,"Other specified indications for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.81","65981","Other specified indications for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition","Complic labor NEC-deliv",44833762,"Other specified indications for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.83","65983","Other specified indications for care or intervention related to labor and delivery, antepartum condition or complication","Compl labor NEC-antepart",44819898,"Other specified indications for care or intervention related to labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.9",NA,NA,NA,44821051,"Unspecified indication for care or intervention related to labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"659.90","65990","Unspecified indication for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable","Complic labor NOS-unsp",44836108,"Unspecified indication for care or intervention related to labor and delivery, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.91","65991","Unspecified indication for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition","Complic labor NOS-deliv",44819899,"Unspecified indication for care or intervention related to labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"659.93","65993","Unspecified indication for care or intervention related to labor and delivery, antepartum condition or complication","Compl labor NOS-antepart",44832564,"Unspecified indication for care or intervention related to labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660",NA,NA,NA,44830251,"Obstructed labor","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.0",NA,NA,NA,44829140,"Obstruction caused by malposition of fetus at onset of labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.00","66000","Obstruction caused by malposition of fetus at onset of labor, unspecified as to episode of care or not applicable","Obstruct/fet malpos-unsp",44829141,"Obstruction caused by malposition of fetus at onset of labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.01","66001","Obstruction caused by malposition of fetus at onset of labor, delivered, with or without mention of antepartum condition","Obstruc/fet malpos-deliv",44830252,"Obstruction caused by malposition of fetus at onset of labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.03","66003","Obstruction caused by malposition of fetus at onset of labor, antepartum condition or complication","Obstruc/fet malpos-antep",44833763,"Obstruction caused by malposition of fetus at onset of labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.1",NA,NA,NA,44819900,"Obstruction by bony pelvis during labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.10","66010","Obstruction by bony pelvis during labor, unspecified as to episode of care or not applicable","Bony pelv obstruc-unspec",44823275,"Obstruction by bony pelvis during labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.11","66011","Obstruction by bony pelvis during labor, delivered, with or without mention of antepartum condition","Bony pelv obstruct-deliv",44827967,"Obstruction by bony pelvis during labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.13","66013","Obstruction by bony pelvis during labor, antepartum condition or complication","Bony pelv obstruc-antepa",44819901,"Obstruction by bony pelvis during labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.2",NA,NA,NA,44826808,"Obstruction by abnormal pelvic soft tissues during labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.20","66020","Obstruction by abnormal pelvic soft tissues during labor, unspecified as to episode of care or not applicable","Abn pelv tiss obstr-unsp",44827968,"Obstruction by abnormal pelvic soft tissues during labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.21","66021","Obstruction by abnormal pelvic soft tissues during labor, delivered, with or without mention of antepartum condition","Abn pelv tis obstr-deliv",44837276,"Obstruction by abnormal pelvic soft tissues during labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.23","66023","Obstruction by abnormal pelvic soft tissues during labor, antepartum condition or complication","Abn pelv tis obstr-antep",44821052,"Obstruction by abnormal pelvic soft tissues during labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.3",NA,NA,NA,44832565,"Deep transverse arrest and persistent occipitoposterior position during labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.30","66030","Deep transverse arrest and persistent occipitoposterior position, unspecified as to episode of care or not applicable","Persist occipitpost-unsp",44824425,"Deep transverse arrest and persistent occipitoposterior position, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.31","66031","Deep transverse arrest and persistent occipitoposterior position, delivered, with or without mention of antepartum condition","Persist occiptpost-deliv",44829142,"Deep transverse arrest and persistent occipitoposterior position, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.33","66033","Deep transverse arrest and persistent occipitoposterior position, antepartum condition or complication","Persist occiptpost-antep",44823276,"Deep transverse arrest and persistent occipitoposterior position, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.4",NA,NA,NA,44829143,"Shoulder (girdle) dystocia during labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.40","66040","Shoulder (girdle) dystocia, unspecified as to episode of care or not applicable","Shoulder dystocia-unspec",44819902,"Shoulder (girdle) dystocia, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.41","66041","Shoulder (girdle) dystocia, delivered, with or without mention of antepartum condition","Shoulder dystocia-deliv",44821053,"Shoulder (girdle) dystocia, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.43","66043","Shoulder (girdle) dystocia, antepartum condition or complication","Shoulder dystocia-antepa",44836109,"Shoulder (girdle) dystocia, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.5",NA,NA,NA,44824426,"Locked twins","Observation","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.50","66050","Locked twins, unspecified as to episode of care or not applicable","Locked twins-unspecified",44821054,"Locked twins, unspecified as to episode of care or not applicable","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.51","66051","Locked twins, delivered, with or without mention of antepartum condition","Locked twins-delivered",44834916,"Locked twins, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.53","66053","Locked twins, antepartum condition or complication","Locked twins-antepartum",44836110,"Locked twins, antepartum condition or complication","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.6",NA,NA,NA,44834917,"Failed trial of labor, unspecified","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.60","66060","Unspecified failed trial of labor, unspecified as to episode of care or not applicable","Fail trial lab NOS-unsp",44826809,"Unspecified failed trial of labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.61","66061","Unspecified failed trial of labor, delivered, with or without mention of antepartum condition","Fail trial lab NOS-deliv",44830253,"Unspecified failed trial of labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.63","66063","Unspecified failed trial of labor, antepartum condition or complication","Fail trial lab NOS-antep",44836111,"Unspecified failed trial of labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.7",NA,NA,NA,44829144,"Failed forceps or vacuum extractor, unspecified","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.70","66070","Failed forceps or vacuum extractor, unspecified, unspecified as to episode of care or not applicable","Failed forcep NOS-unspec",44826810,"Failed forceps or vacuum extractor, unspecified, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.71","66071","Failed forceps or vacuum extractor, unspecified, delivered, with or without mention of antepartum condition","Failed forceps NOS-deliv",44829145,"Failed forceps or vacuum extractor, unspecified, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.73","66073","Failed forceps or vacuum extractor, unspecified, antepartum condition or complication","Fail forceps NOS-antepar",44832566,"Failed forceps or vacuum extractor, unspecified, antepartum condition or complication","Observation","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.8",NA,NA,NA,44832567,"Other causes of obstructed labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.80","66080","Other causes of obstructed labor, unspecified as to episode of care or not applicable","Obstruc labor NEC-unspec",44834918,"Other causes of obstructed labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.81","66081","Other causes of obstructed labor, delivered, with or without mention of antepartum condition","Obstruct labor NEC-deliv",44834919,"Other causes of obstructed labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.83","66083","Other causes of obstructed labor, antepartum condition or complication","Obstruc labor NEC-antepa",44830254,"Other causes of obstructed labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.9",NA,NA,NA,44826811,"Unspecified obstructed labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"660.90","66090","Unspecified obstructed labor, unspecified as to episode of care or not applicable","Obstruc labor NOS-unspec",44826812,"Unspecified obstructed labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.91","66091","Unspecified obstructed labor, delivered, with or without mention of antepartum condition","Obstruct labor NOS-deliv",44829146,"Unspecified obstructed labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"660.93","66093","Unspecified obstructed labor, antepartum condition or complication","Obstruc labor NOS-antepa",44825617,"Unspecified obstructed labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661",NA,NA,NA,44823277,"Abnormality of forces of labor","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.0",NA,NA,NA,44819903,"Primary uterine inertia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.00","66100","Primary uterine inertia, unspecified as to episode of care or not applicable","Prim uterine inert-unsp",44827969,"Primary uterine inertia, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.01","66101","Primary uterine inertia, delivered, with or without mention of antepartum condition","Prim uterine inert-deliv",44822134,"Primary uterine inertia, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.03","66103","Primary uterine inertia, antepartum condition or complication","Prim uter inert-antepart",44829147,"Primary uterine inertia, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.1",NA,NA,NA,44837277,"Secondary uterine inertia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.10","66110","Secondary uterine inertia, unspecified as to episode of care or not applicable","Sec uterine inert-unspec",44822135,"Secondary uterine inertia, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.11","66111","Secondary uterine inertia, delivered, with or without mention of antepartum condition","Sec uterine inert-deliv",44819904,"Secondary uterine inertia, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.13","66113","Secondary uterine inertia, antepartum condition or complication","Sec uterine inert-antepa",44827970,"Secondary uterine inertia, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.2",NA,NA,NA,44822136,"Other and unspecified uterine inertia","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.20","66120","Other and unspecified uterine inertia, unspecified as to episode of care or not applicable","Uterine inertia NEC-unsp",44821055,"Other and unspecified uterine inertia, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.21","66121","Other and unspecified uterine inertia, delivered, with or without mention of antepartum condition","Uterine inert NEC-deliv",44830255,"Other and unspecified uterine inertia, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.23","66123","Other and unspecified uterine inertia, antepartum condition or complication","Uterine inert NEC-antepa",44822137,"Other and unspecified uterine inertia, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.3",NA,NA,NA,44822138,"Precipitate labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.30","66130","Precipitate labor, unspecified as to episode of care or not applicable","Precipitate labor-unspec",44833764,"Precipitate labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.31","66131","Precipitate labor, delivered, with or without mention of antepartum condition","Precipitate labor-deliv",44836112,"Precipitate labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.33","66133","Precipitate labor, antepartum condition or complication","Precipitate labor-antepa",44826813,"Precipitate labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.4",NA,NA,NA,44831420,"Hypertonic, incoordinate, or prolonged uterine contractions","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.40","66140","Hypertonic, incoordinate, or prolonged uterine contractions, unspecified as to episode of care or not applicable","Uter dystocia NOS-unspec",44832568,"Hypertonic, incoordinate, or prolonged uterine contractions, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.41","66141","Hypertonic, incoordinate, or prolonged uterine contractions, delivered, with or without mention of antepartum condition","Uter dystocia NOS-deliv",44823278,"Hypertonic, incoordinate, or prolonged uterine contractions, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.43","66143","Hypertonic, incoordinate, or prolonged uterine contractions, antepartum condition or complication","Uter dystocia NOS-antepa",44824427,"Hypertonic, incoordinate, or prolonged uterine contractions, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.9",NA,NA,NA,44832569,"Unspecified abnormality of labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"661.90","66190","Unspecified abnormality of labor, unspecified as to episode of care or not applicable","Abnormal labor NOS-unsp",44827971,"Unspecified abnormality of labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.91","66191","Unspecified abnormality of labor, delivered, with or without mention of antepartum condition","Abnormal labor NOS-deliv",44826814,"Unspecified abnormality of labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"661.93","66193","Unspecified abnormality of labor, antepartum condition or complication","Abnorm labor NOS-antepar",44836113,"Unspecified abnormality of labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662",NA,NA,NA,44831421,"Long labor","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"662.0",NA,NA,NA,44829148,"Prolonged first stage of labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"662.00","66200","Prolonged first stage of labor, unspecified as to episode of care or not applicable","Prolonged 1st stage-unsp",44823279,"Prolonged first stage of labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.01","66201","Prolonged first stage of labor, delivered, with or without mention of antepartum condition","Prolong 1st stage-deliv",44834920,"Prolonged first stage of labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.03","66203","Prolonged first stage of labor, antepartum condition or complication","Prolong 1st stage-antepa",44827972,"Prolonged first stage of labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.1",NA,NA,NA,44822139,"Prolonged labor, unspecified","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"662.10","66210","Unspecified prolonged labor, unspecified as to episode of care or not applicable","Prolonged labor NOS-unsp",44826815,"Unspecified prolonged labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.11","66211","Unspecified prolonged labor, delivered, with or without mention of antepartum condition","Prolong labor NOS-deliv",44830256,"Unspecified prolonged labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.13","66213","Unspecified prolonged labor, antepartum condition or complication","Prolong labor NOS-antepa",44837278,"Unspecified prolonged labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.2",NA,NA,NA,44824428,"Prolonged second stage of labor","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"662.20","66220","Prolonged second stage of labor, unspecified as to episode of care or not applicable","Prolonged 2nd stage-unsp",44826816,"Prolonged second stage of labor, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.21","66221","Prolonged second stage of labor, delivered, with or without mention of antepartum condition","Prolong 2nd stage-deliv",44836114,"Prolonged second stage of labor, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.23","66223","Prolonged second stage of labor, antepartum condition or complication","Prolong 2nd stage-antepa",44823280,"Prolonged second stage of labor, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.3",NA,NA,NA,44826817,"Delayed delivery of second twin, triplet, etc.","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"662.30","66230","Delayed delivery of second twin, triplet, etc., unspecified as to episode of care or not applicable","Delay del 2nd twin-unsp",44819905,"Delayed delivery of second twin, triplet, etc., unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.31","66231","Delayed delivery of second twin, triplet, etc., delivered, with or without mention of antepartum condition","Delay del 2nd twin-deliv",44825618,"Delayed delivery of second twin, triplet, etc., delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"662.33","66233","Delayed delivery of second twin, triplet, etc., antepartum condition or complication","Delay del 2 twin-antepar",44833765,"Delayed delivery of second twin, triplet, etc., antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663",NA,NA,NA,44827973,"Umbilical cord complications during labor and delivery","Condition","ICD9CM","3-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.0",NA,NA,NA,44830257,"Prolapse of cord complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.00","66300","Prolapse of cord complicating labor and delivery, unspecified as to episode of care or not applicable","Cord prolapse-unspec",44826818,"Prolapse of cord complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.01","66301","Prolapse of cord complicating labor and delivery, delivered, with or without mention of antepartum condition","Cord prolapse-delivered",44819906,"Prolapse of cord complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.03","66303","Prolapse of cord complicating labor and delivery, antepartum condition or complication","Cord prolapse-antepartum",44829149,"Prolapse of cord complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.1",NA,NA,NA,44823281,"Cord around neck, with compression, complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.10","66310","Cord around neck with compression, complicating labor and delivery, unspecified as to episode of care or not applicable","Cord around neck-unspec",44836115,"Cord around neck with compression, complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.11","66311","Cord around neck, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition","Cord around neck-deliver",44832570,"Cord around neck, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.13","66313","Cord around neck, with compression, complicating labor and delivery, antepartum condition or complication","Cord around neck-antepar",44824429,"Cord around neck, with compression, complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.2",NA,NA,NA,44833766,"Other and unspecified cord entanglement, with compression, complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.20","66320","Other and unspecified cord entanglement, with compression, complicating labor and delivery, unspecified as to episode of care or not applicable","Cord compress NEC-unspec",44827974,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.21","66321","Other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition","Cord compress NEC-deliv",44822140,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.23","66323","Other and unspecified cord entanglement, with compression, complicating labor and delivery, antepartum condition or complication","Cord compres NEC-antepar",44830258,"Other and unspecified cord entanglement, with compression, complicating labor and delivery, antepartum condition or complication","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.3",NA,NA,NA,44819907,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery","Condition","ICD9CM","4-dig nonbill code","1970-01-01","2099-12-31",FALSE
"663.30","66330","Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, unspecified as to episode of care or not applicable","Cord entangle NEC-unspec",44824430,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, unspecified as to episode of care or not applicable","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
"663.31","66331","Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, delivered, with or without mention of antepartum condition","Cord entangle NEC-deliv",44826819,"Other and unspecified cord entanglement, without mention of compression, complicating labor and delivery, delivered, with or without mention of antepartum condition","Condition","ICD9CM","5-dig billing code","1970-01-01","2099-12-31",FALSE
